"Order method code","Retailer code","Product number",Date,Quantity,"Unit price","Unit sale price","Product line","Product type",Product,"Product brand","Product color","Unit cost","Unit price","Retailer name",Type,Country,"Order method type"
2,1210,112110,2015-01-13,533,10.64,10.21,"Golf Equipment","Golf Accessories","Course Pro Golf and Tee Set","Course Pro",Multicolored,2.88,10.64,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,112110,2015-02-18,501,10.64,10.21,"Golf Equipment","Golf Accessories","Course Pro Golf and Tee Set","Course Pro",Multicolored,2.88,10.64,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,112110,2015-03-09,533,10.64,5.11,"Golf Equipment","Golf Accessories","Course Pro Golf and Tee Set","Course Pro",Multicolored,2.88,10.64,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,112110,2015-04-21,440,10.64,10.32,"Golf Equipment","Golf Accessories","Course Pro Golf and Tee Set","Course Pro",Multicolored,2.88,10.64,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,112110,2015-05-20,491,10.64,10.32,"Golf Equipment","Golf Accessories","Course Pro Golf and Tee Set","Course Pro",Multicolored,2.88,10.64,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,112110,2015-07-22,584,10.64,10.21,"Golf Equipment","Golf Accessories","Course Pro Golf and Tee Set","Course Pro",Multicolored,2.88,10.64,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,111110,2015-01-13,174,180.63,167.99,"Golf Equipment",Putters,"Blue Steel Max Putter","Blue Steel",Bronze,89.41,180.63,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,111110,2015-02-18,185,180.63,167.99,"Golf Equipment",Putters,"Blue Steel Max Putter","Blue Steel",Bronze,89.41,180.63,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,111110,2015-05-20,148,180.63,167.99,"Golf Equipment",Putters,"Blue Steel Max Putter","Blue Steel",Bronze,89.41,180.63,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,111110,2015-06-15,167,180.63,167.99,"Golf Equipment",Putters,"Blue Steel Max Putter","Blue Steel",Bronze,89.41,180.63,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,111110,2015-10-14,139,180.63,167.99,"Golf Equipment",Putters,"Blue Steel Max Putter","Blue Steel",Bronze,89.41,180.63,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,110110,2015-06-15,168,98.75,91.84,"Golf Equipment",Putters,"Blue Steel Putter","Blue Steel",Black,41.2,90.95,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,110110,2015-11-17,326,98.75,59.25,"Golf Equipment",Putters,"Blue Steel Putter","Blue Steel",Black,41.2,90.95,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,109110,2015-01-13,477,76.86,71.48,"Golf Equipment",Putters,"Course Pro Putter","Course Pro",Brass,31.12,74.96,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,109110,2015-06-15,558,76.86,71.48,"Golf Equipment",Putters,"Course Pro Putter","Course Pro",Brass,31.12,74.96,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,109110,2015-11-17,455,76.86,71.48,"Golf Equipment",Putters,"Course Pro Putter","Course Pro",Brass,31.12,74.96,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,108110,2015-03-09,37,910.82,847.06,"Golf Equipment",Woods,"Lady Hailstorm Steel Woods Set",Hailstorm,Mahogany,449.13,910.82,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,108110,2015-08-16,25,910.82,856.17,"Golf Equipment",Woods,"Lady Hailstorm Steel Woods Set",Hailstorm,Mahogany,449.13,910.82,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,108110,2015-09-16,37,910.82,847.06,"Golf Equipment",Woods,"Lady Hailstorm Steel Woods Set",Hailstorm,Mahogany,449.13,910.82,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,108110,2015-10-14,26,910.82,847.06,"Golf Equipment",Woods,"Lady Hailstorm Steel Woods Set",Hailstorm,Mahogany,449.13,910.82,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,107110,2015-03-09,28,1359.72,1264.54,"Golf Equipment",Woods,"Lady Hailstorm Titanium Woods Set",Hailstorm,Bronze,637.81,1359.72,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,107110,2015-05-20,28,1359.72,1264.54,"Golf Equipment",Woods,"Lady Hailstorm Titanium Woods Set",Hailstorm,Bronze,637.81,1359.72,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,107110,2015-08-16,34,1359.72,1264.54,"Golf Equipment",Woods,"Lady Hailstorm Titanium Woods Set",Hailstorm,Bronze,637.81,1359.72,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,107110,2015-09-16,29,1359.72,1264.54,"Golf Equipment",Woods,"Lady Hailstorm Titanium Woods Set",Hailstorm,Bronze,637.81,1359.72,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,106110,2015-02-18,34,1161.46,1080.16,"Golf Equipment",Woods,"Hailstorm Steel Woods Set",Hailstorm,Mahogany,384.45,798.56,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,106110,2015-04-21,32,1161.46,1080.16,"Golf Equipment",Woods,"Hailstorm Steel Woods Set",Hailstorm,Mahogany,384.45,798.56,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,106110,2015-09-16,32,1161.46,1080.16,"Golf Equipment",Woods,"Hailstorm Steel Woods Set",Hailstorm,Mahogany,384.45,798.56,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,106110,2015-11-17,52,1161.46,813.02,"Golf Equipment",Woods,"Hailstorm Steel Woods Set",Hailstorm,Mahogany,384.45,798.56,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,105110,2015-01-13,59,1271.08,1182.1,"Golf Equipment",Woods,"Hailstorm Titanium Woods Set",Hailstorm,Bronze,648.72,1271.08,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,105110,2015-03-09,47,1271.08,1182.1,"Golf Equipment",Woods,"Hailstorm Titanium Woods Set",Hailstorm,Bronze,648.72,1271.08,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,105110,2015-04-21,47,1271.08,1182.1,"Golf Equipment",Woods,"Hailstorm Titanium Woods Set",Hailstorm,Bronze,648.72,1271.08,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,105110,2015-06-15,55,1271.08,1182.1,"Golf Equipment",Woods,"Hailstorm Titanium Woods Set",Hailstorm,Bronze,648.72,1271.08,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,105110,2015-07-22,64,1271.08,1182.1,"Golf Equipment",Woods,"Hailstorm Titanium Woods Set",Hailstorm,Bronze,648.72,1271.08,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,105110,2015-10-14,44,1271.08,1182.1,"Golf Equipment",Woods,"Hailstorm Titanium Woods Set",Hailstorm,Bronze,648.72,1271.08,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,104110,2015-02-18,55,889.02,826.79,"Golf Equipment",Irons,"Lady Hailstorm Titanium Irons",Hailstorm,Silver,441.97,889.02,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,104110,2015-04-21,39,889.02,826.79,"Golf Equipment",Irons,"Lady Hailstorm Titanium Irons",Hailstorm,Silver,441.97,889.02,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,104110,2015-06-15,53,889.02,826.79,"Golf Equipment",Irons,"Lady Hailstorm Titanium Irons",Hailstorm,Silver,441.97,889.02,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,104110,2015-07-22,59,889.02,826.79,"Golf Equipment",Irons,"Lady Hailstorm Titanium Irons",Hailstorm,Silver,441.97,889.02,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,104110,2015-09-16,50,889.02,826.79,"Golf Equipment",Irons,"Lady Hailstorm Titanium Irons",Hailstorm,Silver,441.97,889.02,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,103110,2015-07-22,58,532.75,495.46,"Golf Equipment",Irons,"Lady Hailstorm Steel Irons",Hailstorm,Silver,277.76,532.75,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,103110,2015-08-16,52,532.75,495.46,"Golf Equipment",Irons,"Lady Hailstorm Steel Irons",Hailstorm,Silver,277.76,532.75,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,103110,2015-10-14,48,532.75,495.46,"Golf Equipment",Irons,"Lady Hailstorm Steel Irons",Hailstorm,Silver,277.76,532.75,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,102110,2015-02-18,68,928.53,863.53,"Golf Equipment",Irons,"Hailstorm Titanium Irons",Hailstorm,Silver,466.57,928.53,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,102110,2015-03-09,68,928.53,863.53,"Golf Equipment",Irons,"Hailstorm Titanium Irons",Hailstorm,Silver,466.57,928.53,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,102110,2015-06-15,75,928.53,863.53,"Golf Equipment",Irons,"Hailstorm Titanium Irons",Hailstorm,Silver,466.57,928.53,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,102110,2015-07-22,77,928.53,863.53,"Golf Equipment",Irons,"Hailstorm Titanium Irons",Hailstorm,Silver,466.57,928.53,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,102110,2015-10-14,60,928.53,863.53,"Golf Equipment",Irons,"Hailstorm Titanium Irons",Hailstorm,Silver,466.57,928.53,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,101110,2015-05-20,50,630.25,586.13,"Golf Equipment",Irons,"Hailstorm Steel Irons",Hailstorm,Silver,239.71,498.45,"The Golf Hut","Golf Shop","United States",Telephone
2,1210,101110,2015-09-16,95,630.25,441.18,"Golf Equipment",Irons,"Hailstorm Steel Irons",Hailstorm,Silver,239.71,498.45,"The Golf Hut","Golf Shop","United States",Telephone
2,1211,70240,2015-01-15,102,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,70240,2015-03-11,92,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,70240,2015-04-16,76,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,70240,2015-06-10,107,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,70240,2015-07-13,90,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,70240,2015-09-06,91,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,70240,2015-10-12,83,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,70240,2015-11-19,84,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,70240,2015-12-07,104,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,69110,2015-02-13,95,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,69110,2015-03-11,80,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,69110,2015-04-16,75,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,69110,2015-05-11,72,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,69110,2015-08-11,96,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,69110,2015-09-06,80,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,69110,2015-11-19,81,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,69110,2015-12-07,109,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,68110,2015-03-11,97,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,68110,2015-05-11,78,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,68110,2015-06-10,82,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,68110,2015-08-11,88,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1211,68110,2015-12-07,90,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Buena Vista Eyeware","Eyewear Store","United States",Telephone
2,1213,113110,2015-02-09,919,12.81,12.3,"Golf Equipment","Golf Accessories","Course Pro Umbrella","Course Pro",Red,6.08,12.81,"Edward's Department Store","Department Store","United States",Telephone
2,1213,113110,2015-05-21,825,12.81,12.3,"Golf Equipment","Golf Accessories","Course Pro Umbrella","Course Pro",Red,6.08,12.81,"Edward's Department Store","Department Store","United States",Telephone
2,1213,113110,2015-09-08,802,12.81,12.3,"Golf Equipment","Golf Accessories","Course Pro Umbrella","Course Pro",Red,6.08,12.81,"Edward's Department Store","Department Store","United States",Telephone
2,1213,113110,2015-11-11,818,12.81,12.3,"Golf Equipment","Golf Accessories","Course Pro Umbrella","Course Pro",Red,6.08,12.81,"Edward's Department Store","Department Store","United States",Telephone
2,1213,113110,2015-12-09,881,12.81,12.3,"Golf Equipment","Golf Accessories","Course Pro Umbrella","Course Pro",Red,6.08,12.81,"Edward's Department Store","Department Store","United States",Telephone
2,1213,99110,2015-08-16,355,5.23,5.23,"Outdoor Protection","First Aid","Aloe Relief",Relief,Clear,1.92,5.23,"Edward's Department Store","Department Store","United States",Telephone
2,1213,99110,2015-11-11,368,5.23,5.23,"Outdoor Protection","First Aid","Aloe Relief",Relief,Clear,1.92,5.23,"Edward's Department Store","Department Store","United States",Telephone
2,1213,97110,2015-11-11,456,35,31.5,"Outdoor Protection","First Aid","Deluxe Family Relief Kit",Relief,White,16.68,35,"Edward's Department Store","Department Store","United States",Telephone
2,1213,89110,2015-05-21,1397,7,6.72,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Edward's Department Store","Department Store","United States",Telephone
2,1213,89110,2015-11-11,1605,7,6.65,"Outdoor Protection","Insect Repellents","BugShield Lotion",BugShield,Clear,2.33,7,"Edward's Department Store","Department Store","United States",Telephone
2,1213,88110,2015-09-16,722,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Edward's Department Store","Department Store","United States",Telephone
2,1213,88110,2015-10-18,810,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Edward's Department Store","Department Store","United States",Telephone
2,1213,88110,2015-11-17,853,7,6.79,"Outdoor Protection","Insect Repellents","BugShield Lotion Lite",BugShield,Clear,1.88,7,"Edward's Department Store","Department Store","United States",Telephone
2,1213,79110,2015-11-11,158,134.11,124.72,"Personal Accessories",Binoculars,"Seeker 50",Seeker,Black,92.58,134.11,"Edward's Department Store","Department Store","United States",Telephone
2,1213,70240,2015-03-08,109,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Edward's Department Store","Department Store","United States",Telephone
2,1213,70240,2015-06-08,125,122.7,114.11,"Personal Accessories",Eyewear,"Polar Sports",Polar,Silver,58.88,122.7,"Edward's Department Store","Department Store","United States",Telephone
2,1213,69110,2015-05-21,82,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Edward's Department Store","Department Store","United States",Telephone
2,1213,69110,2015-09-08,83,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Edward's Department Store","Department Store","United States",Telephone
2,1213,69110,2015-11-11,96,110,102.3,"Personal Accessories",Eyewear,"Polar Ice",Polar,Black,49.69,109.25,"Edward's Department Store","Department Store","United States",Telephone
2,1213,68110,2015-08-11,96,61.84,57.51,"Personal Accessories",Eyewear,"Polar Sun",Polar,Silver,26.08,61.84,"Edward's Department Store","Department Store","United States",Telephone
2,1213,65110,2015-11-11,163,81.55,75.84,"Personal Accessories",Watches,"Mountain Man Deluxe","Mountain Man",Red,39,81.55,"Edward's Department Store","Department Store","United States",Telephone
2,1213,64110,2015-05-21,111,41.61,39.95,"Personal Accessories",Watches,"Mountain Man Digital","Mountain Man",Blue,20,41.61,"Edward's Department Store","Department Store","United States",Telephone
2,1213,64110,2015-11-11,139,41.61,39.95,"Personal Accessories",Watches,"Mountain Man Digital","Mountain Man",Blue,20,41.61,"Edward's Department Store","Department Store","United States",Telephone
2,1213,63110,2015-05-21,157,48.88,46.92,"Personal Accessories",Watches,"Mountain Man Analog","Mountain Man",Green,30,48.88,"Edward's Department Store","Department Store","United States",Telephone
2,1213,63110,2015-07-14,188,48.88,46.92,"Personal Accessories",Watches,"Mountain Man Analog","Mountain Man",Green,30,48.88,"Edward's Department Store","Department Store","United States",Telephone
2,1213,40110,2015-04-21,654,27.81,26.7,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Edward's Department Store","Department Store","United States",Telephone
2,1213,40110,2015-11-11,832,27.81,26.7,"Camping Equipment",Lanterns,"EverGlow Lamp",EverGlow,Black,14.76,27.81,"Edward's Department Store","Department Store","United States",Telephone
2,1213,39110,2015-11-11,129,67.73,62.99,"Camping Equipment",Lanterns,"EverGlow Butane",EverGlow,Blue,40.63,67.73,"Edward's Department Store","Department Store","United States",Telephone
2,1213,37110,2015-08-11,52,52.15,50.59,"Camping Equipment",Lanterns,"EverGlow Double",EverGlow,Black,28.75,52.15,"Edward's Department Store","Department Store","United States",Telephone
2,1213,37110,2015-11-11,57,52.15,50.59,"Camping Equipment",Lanterns,"EverGlow Double",EverGlow,Black,28.75,52.15,"Edward's Department Store","Department Store","United States",Telephone
2,1213,35110,2015-05-21,265,26.54,25.74,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Edward's Department Store","Department Store","United States",Telephone
2,1213,35110,2015-11-17,305,26.54,25.74,"Camping Equipment",Lanterns,"Firefly Multi-light",Firefly,Orange,17.78,26.54,"Edward's Department Store","Department Store","United States",Telephone
2,1213,32110,2015-08-16,524,27.37,26.28,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Edward's Department Store","Department Store","United States",Telephone
2,1213,32110,2015-11-11,511,27.37,26.28,"Camping Equipment",Lanterns,"Firefly 2",Firefly,Silver,16.38,27.37,"Edward's Department Store","Department Store","United States",Telephone
2,1213,31110,2015-11-11,784,16.29,15.64,"Camping Equipment",Lanterns,"Firefly Mapreader",Firefly,Yellow,7.5,16.29,"Edward's Department Store","Department Store","United States",Telephone
2,1213,29110,2015-11-11,423,73.5,68.36,"Camping Equipment",Packs,"Canyon Mule Carryall","Canyon Mule",Blue,41.18,73.5,"Edward's Department Store","Department Store","United States",Telephone
2,1213,28110,2015-11-17,749,33.59,32.25,"Camping Equipment",Packs,"Canyon Mule Cooler","Canyon Mule",Blue,15.27,32.69,"Edward's Department Store","Department Store","United States",Telephone
2,1213,26110,2015-06-14,244,370.86,344.9,"Camping Equipment",Packs,"Canyon Mule Journey Backpack","Canyon Mule",Black,213.33,370.86,"Edward's Department Store","Department Store","United States",Telephone
2,1213,26110,2015-11-11,219,370.86,344.9,"Camping Equipment",Packs,"Canyon Mule Journey Backpack","Canyon Mule",Black,213.33,370.86,"Edward's Department Store","Department Store","United States",Telephone
2,1213,25110,2015-11-11,277,285.89,265.88,"Camping Equipment",Packs,"Canyon Mule Weekender Backpack","Canyon Mule",Blue,165.91,285.89,"Edward's Department Store","Department Store","United States",Telephone
2,1213,23110,2015-11-17,308,104.48,97.17,"Camping Equipment","Sleeping Bags","Hibernator Camp Cot",Hibernator,Brown,65.41,104.48,"Edward's Department Store","Department Store","United States",Telephone
2,1213,22110,2015-11-11,315,17.65,17.12,"Camping Equipment","Sleeping Bags","Hibernator Pillow",Hibernator,Purple,8.37,17.65,"Edward's Department Store","Department Store","United States",Telephone
2,1213,21110,2015-11-11,383,40.65,39.02,"Camping Equipment","Sleeping Bags","Hibernator Pad",Hibernator,Grey,18.83,41.31,"Edward's Department Store","Department Store","United States",Telephone
2,1213,15110,2015-05-21,33,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Edward's Department Store","Department Store","United States",Telephone
2,1213,15110,2015-11-11,38,831.88,773.65,"Camping Equipment",Tents,"Star Gazer 6",Star,Blue,490,831.88,"Edward's Department Store","Department Store","United States",Telephone
2,1213,9110,2015-04-21,1560,13.22,12.43,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Edward's Department Store","Department Store","United States",Telephone
2,1213,9110,2015-05-11,1586,13.22,12.43,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Edward's Department Store","Department Store","United States",Telephone
2,1213,9110,2015-11-17,1866,13.22,12.43,"Camping Equipment","Cooking Gear","TrailChef Kettle",TrailChef,Ash,5.07,13.22,"Edward's Department Store","Department Store","United States",Telephone
2,1213,3110,2015-08-16,883,23.8,22.85,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Edward's Department Store","Department Store","United States",Telephone
2,1213,3110,2015-11-11,899,23.8,22.85,"Camping Equipment","Cooking Gear","TrailChef Kitchen Kit",TrailChef,Unspecified,15.78,23.8,"Edward's Department Store","Department Store","United States",Telephone
2,1215,98110,2015-05-20,226,6,6,"Outdoor Protection","First Aid","Calamine Relief",Relief,Clear,2.83,6,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,98110,2015-05-12,206,6,6,"Outdoor Protection","First Aid","Calamine Relief",Relief,Clear,2.83,6,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,98110,2015-06-09,286,6,5.82,"Outdoor Protection","First Aid","Calamine Relief",Relief,Clear,2.83,6,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,98110,2015-06-07,205,6,5.82,"Outdoor Protection","First Aid","Calamine Relief",Relief,Clear,2.83,6,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,98110,2015-06-15,323,6,5.82,"Outdoor Protection","First Aid","Calamine Relief",Relief,Clear,2.83,6,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,96110,2015-01-12,493,23,22.08,"Outdoor Protection","First Aid","Compact Relief Kit",Relief,White,9.03,23,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,96110,2015-01-12,455,23,22.08,"Outdoor Protection","First Aid","Compact Relief Kit",Relief,White,9.03,23,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,96110,2015-04-13,362,23,22.08,"Outdoor Protection","First Aid","Compact Relief Kit",Relief,White,9.03,23,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,96110,2015-04-21,358,23,22.08,"Outdoor Protection","First Aid","Compact Relief Kit",Relief,White,9.03,23,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,96110,2015-06-09,379,23,21.85,"Outdoor Protection","First Aid","Compact Relief Kit",Relief,White,9.03,23,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,96110,2015-06-07,272,23,21.85,"Outdoor Protection","First Aid","Compact Relief Kit",Relief,White,9.03,23,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,96110,2015-06-15,429,23,21.85,"Outdoor Protection","First Aid","Compact Relief Kit",Relief,White,9.03,23,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,96110,2015-10-15,336,23,22.08,"Outdoor Protection","First Aid","Compact Relief Kit",Relief,White,9.03,23,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,96110,2015-10-18,237,23,22.08,"Outdoor Protection","First Aid","Compact Relief Kit",Relief,White,9.03,23,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,96110,2015-10-14,388,23,22.08,"Outdoor Protection","First Aid","Compact Relief Kit",Relief,White,9.03,23,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,95110,2015-07-14,1782,6,5.7,"Outdoor Protection",Sunscreen,"Sun Shield",Sun,White,2.76,6,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,95110,2015-12-10,1535,6,5.58,"Outdoor Protection",Sunscreen,"Sun Shield",Sun,White,2.76,6,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,95110,2015-12-09,1542,6,5.58,"Outdoor Protection",Sunscreen,"Sun Shield",Sun,White,2.76,6,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,93110,2015-01-12,1913,5,4.65,"Outdoor Protection",Sunscreen,"Sun Shelter 15",Sun,White,1.79,4.99,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,93110,2015-01-12,1695,5,4.65,"Outdoor Protection",Sunscreen,"Sun Shelter 15",Sun,White,1.79,4.99,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,93110,2015-03-08,1392,5,4.65,"Outdoor Protection",Sunscreen,"Sun Shelter 15",Sun,White,1.79,4.99,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,93110,2015-03-08,1665,5,4.65,"Outdoor Protection",Sunscreen,"Sun Shelter 15",Sun,White,1.79,4.99,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,93110,2015-07-14,2214,5,4.7,"Outdoor Protection",Sunscreen,"Sun Shelter 15",Sun,White,1.79,4.99,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,92110,2015-03-08,1082,5,4.7,"Outdoor Protection",Sunscreen,"Sun Shelter Stick",Sun,White,1.96,5,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,92110,2015-03-08,1294,5,4.7,"Outdoor Protection",Sunscreen,"Sun Shelter Stick",Sun,White,1.96,5,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,92110,2015-04-13,1226,5,4.7,"Outdoor Protection",Sunscreen,"Sun Shelter Stick",Sun,White,1.96,5,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,92110,2015-04-21,1264,5,4.7,"Outdoor Protection",Sunscreen,"Sun Shelter Stick",Sun,White,1.96,5,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,92110,2015-06-09,1286,5,4.65,"Outdoor Protection",Sunscreen,"Sun Shelter Stick",Sun,White,1.96,5,"Consumer Club","Warehouse Store","United States",Telephone
2,1215,92110,2015-06-07,1001,5,4.65,"Outdoor Protection",Sunscreen,"Sun Shelter Stick",Sun,White,1.96,5,"Consumer Club","Warehouse Store","United States",Telephone
